trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,side,pnl,commission,slippage,duration_hours,is_winner
trade_19,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:39.852396,1.1000932881918988,1.1001620674305046,477.0,buy,-1.9671923031850236,2.0,0.0,0.0016591080555555554,False
trade_20,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:40.068733,1.0290888106821987,1.3003013874309375,140.0,sell,-39.96976074482343,2.0,0.0,0.001798802777777778,False
trade_21,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:40.479529,1.3003013874309375,1.0998624187719712,4207.0,buy,-845.2467411482711,2.0,0.0,0.0019129127777777776,False
trade_22,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:40.738448,1.1001620674305046,1.1001042339958553,3870.0,sell,-1.7761846079073322,2.0,0.0,0.001905233611111111,False
trade_23,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:41.010226,1.3003013874309375,1.1001164954839509,140.0,sell,26.02588487257813,2.0,0.0,0.002060328611111111,True
trade_24,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:41.212745,1.1001620674305046,1.0998644714879018,469.0,buy,-2.139572497080719,2.0,0.0,0.0020369827777777776,False
trade_25,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:41.660691,1.1001164954839509,1.0998676839914359,2229.536713004982,buy,-2.554734357179732,2.0,0.0,0.002241013333333333,False
trade_26,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:42.303102,1.100117241305809,1.099877396507849,4339.0,buy,-3.040686578348047,2.0,0.0,0.0024194608333333333,False
trade_27,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:43.001371,1.0998644714879018,1.1001176609635082,3158.608667175015,sell,-2.7997264720877917,2.0,0.0,0.0025338233333333333,False
trade_28,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:43.095034,1.0998644714879018,1.1001056936427804,712.391332824985,sell,-2.171844572420917,2.0,0.0,0.002559840833333333,False
trade_29,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:43.384381,1.1001056936427804,1.0998887086951457,3626.608667175015,buy,-2.7869194917388085,2.0,0.0,0.002640215,False
trade_30,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:43.546590,1.1001056936427804,1.1001321783869025,712.391332824985,sell,-2.018867502164625,2.0,0.0,0.0026852730555555556,False
trade_31,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:50:43.942460,0.020399338488219176,1.3002235158816986,4339.0,sell,-5555.157105710307,2.0,0.0,0.0028339275,False
trade_32,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:50:44.382606,0.08698014739619801,1.1001195554767427,2144.1064900870524,sell,-2174.2787802284506,2.0,0.0,0.0027272894444444443,False
trade_33,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:50:44.539618,0.0070671063539479466,1.2999199165417823,4269.0,sell,-5521.188646691864,2.0,0.0,0.002999804722222222,False
trade_34,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:44.693456,1.1001321783869025,1.1000339069054221,3626.608667175015,buy,-2.356392206472725,2.0,0.0,0.003003846944444444,False
trade_35,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:44.829114,1.2374683116271423,1.099906547043729,4219.0,buy,-582.3730847774207,2.0,0.0,0.0031211308333333335,False
trade_36,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:50:45.657891,0.04237777363989446,1.1001158018825214,4214.0,sell,-4459.30805101443,2.0,0.0,0.0030815352777777776,False
trade_37,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:50:45.886560,0.414377734060343,1.2994489767402355,4173.0,sell,-3695.4022957031916,2.0,0.0,0.003373955277777778,False
trade_38,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:46.503596,1.1461910749708022,1.0998771637040852,4139.0,buy,-193.69327873294176,2.0,0.0,0.003586264722222222,False
trade_39,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:50:46.753544,0.24423153156845412,1.100113034206709,4138.0,sell,-3543.6376579170983,2.0,0.0,0.0033858833333333333,False
trade_40,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:47.157603,0.633839230643965,1.1007093955336773,2795.6586057694344,sell,-1307.209594250919,2.0,0.0,0.0036883322222222223,False
trade_41,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:47.386556,1.1461910749708022,1.0998912413761142,2089.4632869950183,buy,-98.74180249007924,2.0,0.0,0.003831531388888889,False
trade_42,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:47.647767,0.633839230643965,1.0999001511067816,1309.3413942305656,buy,608.2328553951651,2.0,0.0,0.0038244888888888887,True
trade_43,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:50:47.808971,0.24423153156845412,1.1001002537986209,4098.0,sell,-3509.350023699223,2.0,0.0,0.0036790575,False
trade_44,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:48.008071,1.0999001511067816,1.100104211194783,2783.6586057694344,sell,-2.5680336200589826,2.0,0.0,0.003924573333333333,False
trade_45,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:48.108886,1.1461910749708022,1.10010971810693,2004.5367130049817,sell,90.37177161871607,2.0,0.0,0.004032178611111111,True
trade_46,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:50:48.278522,0.06392866029953448,1.1001263309008606,4067.0,sell,-4216.215926335593,2.0,0.0,0.004038389166666667,False
trade_47,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:50:48.514797,0.24423153156845412,1.1001116427633517,4029.0,sell,-3450.3409680042423,2.0,0.0,0.003875120277777778,False
trade_48,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:50:49.026828,0.24423153156845412,1.1001174844496857,3997.0,sell,-3422.9761536662827,2.0,0.0,0.004017351111111111,False
trade_49,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:50:49.212086,0.06392866029953448,1.100103671988312,3966.0,sell,-4111.470096357692,2.0,0.0,0.0042977125,False
trade_50,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:50:49.609093,0.06392866029953448,1.1001326166623617,3929.0,sell,-4073.245344549548,2.0,0.0,0.004407992222222222,False
trade_51,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:50:50.692483,1.0132530765619239,1.2994950401534795,3892.0,sell,-1116.0537222983346,2.0,0.0,0.004708933888888889,False
trade_52,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:50:51.762936,0.002053691812459982,1.1001157563405732,3882.0,sell,-4264.676934498135,2.0,0.0,0.004777381111111111,False
trade_53,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:52.398853,1.1004275149478262,1.099879984364577,3843.0,buy,-4.104160031426635,2.0,0.0,0.005144235,False
trade_54,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:52.526718,1.1459403992080008,1.099870509763976,3843.0,buy,-179.04658513338728,2.0,0.0,0.0052593541666666665,False
trade_55,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:53.108001,1.1004275149478262,1.0998624152893652,3841.0,buy,-4.1705477881485695,2.0,0.0,0.005341220555555556,False
trade_56,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:50:53.601761,0.5261160703428033,1.1001261353665928,3841.0,sell,-2206.7726597563756,2.0,0.0,0.005288165833333333,False
trade_57,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:53.885940,1.1289998129297594,1.099880219012208,3821.0,buy,-113.2659683589642,2.0,0.0,0.005636915833333333,False
trade_58,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:50:54.404033,0.1190835929682186,1.2990274749668016,3820.0,sell,-4509.385629234587,2.0,0.0,0.00573992,False
trade_59,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:50:54.634148,0.2510013469090647,1.1001104602218261,3779.0,sell,-3210.783339208925,2.0,0.0,0.00557494,False
trade_60,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:55.312091,1.1002776671317709,1.0998915000446077,3750.0,buy,-3.448126576862052,2.0,0.0,0.0059534677777777776,False
trade_61,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:50:55.702248,0.1190835929682186,1.1001222480028234,3750.0,sell,-3680.8949563797682,2.0,0.0,0.006100535277777777,False
trade_62,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:56.426002,1.1237677537144768,1.0998946461799515,3716.0,buy,-90.71246759829609,2.0,0.0,0.006342488611111111,False
trade_63,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:50:56.700887,0.4794395708838999,1.1001111355525264,3716.0,sell,-2308.415534308616,2.0,0.0,0.006149034166666667,False
trade_64,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:56.926103,1.1237677537144768,1.0998839963011295,3695.0,buy,-90.25048364231809,2.0,0.0,0.0064814055555555555,False
trade_65,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:57.401550,1.1002157845931162,1.0996967387020744,3694.0,buy,-3.9173555215083784,2.0,0.0,0.006533873055555556,False
trade_66,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:57.759809,1.1002157845931162,1.0998786013690165,3694.0,buy,-3.245554829824299,2.0,0.0,0.006633389444444445,False
trade_67,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:58.093352,1.1153212724920485,1.0998956759232397,3694.0,buy,-58.98215372517978,2.0,0.0,0.006805641388888889,False
trade_68,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:58.740953,1.1001488498731264,1.0998844391369806,3693.0,buy,-2.976468848586453,2.0,0.0,0.006905929444444445,False
trade_69,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:50:59.224454,0.5030156550151494,1.1001278789049687,3693.0,sell,-2207.1354428251025,2.0,0.0,0.0070789258333333336,False
trade_70,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:50:59.410698,1.1001488498731264,1.0998826747887709,1541.3413942305651,buy,-2.4102666756300337,2.0,0.0,0.007091969722222222,False
trade_71,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:50:59.757678,1.1126045564266605,1.2994735523766354,3673.0,buy,684.369822124258,2.0,0.0,0.007267954166666667,True
trade_72,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:00.125282,1.0998826747887709,1.100127579557169,2131.658605769435,sell,-2.522053357149808,2.0,0.0,0.007290465277777778,False
trade_73,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:00.265482,1.1126045564266605,1.0998863933930074,3679.0,buy,-48.790121800809494,2.0,0.0,0.0074090108333333335,False
trade_74,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:00.455679,0.25748297761216365,1.100124731852777,3679.0,sell,-3102.079013851216,2.0,0.0,0.007420932777777777,False
trade_75,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:01.068027,1.0998826747887709,1.09989291541783,1547.3413942305651,buy,-1.9841542507537575,2.0,0.0,0.007552338888888889,False
trade_76,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:01.267168,0.25748297761216365,1.2989281416301872,3651.0,sell,-3804.316293829804,2.0,0.0,0.007646346388888889,False
trade_77,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:01.781231,0.02785055071523921,1.1000890306176563,3616.0,sell,-3879.2143433271403,2.0,0.0,0.007560240833333333,False
trade_78,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:01.961199,0.25748297761216365,1.1001026398933635,3581.0,sell,-3019.421010628977,2.0,0.0,0.007839132777777778,False
trade_79,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:02.195591,0.02785055071523921,1.100133502565891,3553.0,sell,-3811.821327925366,2.0,0.0,0.007675340833333333,False
trade_80,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:02.469349,1.1069909108632912,1.0998829029046533,3519.0,buy,-27.01308000644664,2.0,0.0,0.008021196111111111,False
trade_81,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:02.675294,0.02785055071523921,1.100124165527177,3518.0,sell,-3774.258576908397,2.0,0.0,0.0078085916666666665,False
trade_82,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:03.053490,1.1069909108632912,1.0998729102063505,3484.0,buy,-26.799114288781336,2.0,0.0,0.0081834575,False
trade_83,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:03.148002,0.3062003316889341,1.2999341603212096,3484.0,sell,-3464.1686589548476,2.0,0.0,0.007939899444444445,False
trade_84,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:03.256505,0.2718432789327613,1.1002841920153337,3452.0,sell,-2861.7780319610397,2.0,0.0,0.008160249444444444,False
trade_85,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:03.921101,0.21311495763947433,1.2988705176391762,3426.0,sell,-3721.7985485589784,2.0,0.0,0.00838355,False
trade_86,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:04.057332,0.1925738481985196,1.100123628370003,3393.0,sell,-3081.3164041218433,2.0,0.0,0.008192491111111111,False
trade_87,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:04.223737,0.1925738481985196,1.1001143679654466,3365.0,sell,-3055.8738490157093,2.0,0.0,0.008238714722222222,False
trade_88,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:04.610869,0.19235186237815693,1.1001084083260178,3337.0,sell,-3031.1835938280115,2.0,0.0,0.008575152222222222,False
trade_89,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:04.759674,0.2526183520018568,1.1001099223693054,3309.0,sell,-2806.3496063458874,2.0,0.0,0.008577796388888888,False
trade_90,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:05.040891,0.1852349322346413,1.100113794276935,3284.0,sell,-3006.4621829468924,2.0,0.0,0.008465701944444445,False
trade_91,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:05.276410,0.1852349322346413,1.1000973092086788,3256.0,sell,-2980.791899427466,2.0,0.0,0.00853112388888889,False
trade_92,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:05.543758,0.10534957866908205,1.1001248295150428,3229.0,sell,-3214.1292849816073,2.0,0.0,0.0087955975,False
trade_93,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:05.693617,1.1058506953111948,1.099876331604744,3200.0,buy,-21.117963860642817,2.0,0.0,0.00891682611111111,False
trade_94,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:05.791060,0.14321752324105763,1.1001211698441833,3200.0,sell,-3064.091669130002,2.0,0.0,0.008902983055555556,False
trade_95,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:06.442411,1.1058506953111948,1.099869602995341,3172.0,buy,-20.972024825888457,2.0,0.0,0.009124824444444443,False
trade_96,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:07.073475,0.07452899877194241,1.1001188494953715,3172.0,sell,-3255.171006494717,2.0,0.0,0.00903030861111111,False
trade_97,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:07.573037,1.1048153664624973,1.0998790160674625,3142.0,buy,-17.510012941199392,2.0,0.0,0.009438887222222221,False
trade_98,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:07.775947,0.06199312535611621,1.100121024576223,3142.0,sell,-3263.797859349576,2.0,0.0,0.009415650000000001,False
trade_99,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:07.991327,0.06199312535611621,1.1001053959685894,3112.0,sell,-3232.605386146017,2.0,0.0,0.009475477777777777,False
trade_100,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:08.243793,0.1916510109744069,1.2986545028842678,3083.0,sell,-3414.891765558101,2.0,0.0,0.009584297777777778,False
trade_101,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:08.459507,1.1048153664624973,1.099877821695892,3052.0,buy,-17.06938662767953,2.0,0.0,0.009685128888888889,False
trade_102,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:09.404748,0.25357582262333345,1.1001047912021684,3052.0,sell,-2585.6064121026043,2.0,0.0,0.009677884444444444,False
trade_103,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:09.906249,0.1916510109744069,1.1001139247417986,3028.0,sell,-2752.825702887662,2.0,0.0,0.010046091111111112,False
trade_104,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:10.484759,0.1510212548604625,1.1001223355619796,3003.0,sell,-2852.1505453466557,2.0,0.0,0.010168097777777777,False
trade_105,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:10.602013,0.17608551309591083,1.2980521968023673,2977.0,sell,-3342.0948173941206,2.0,0.0,0.010239358888888888,False
trade_106,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:10.688821,1.1038082321742717,1.0998931047007814,2947.0,buy,-13.537880664375976,2.0,0.0,0.010304382777777779,False
trade_107,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:10.846725,0.1510212548604625,1.100103950235998,2947.0,sell,-2798.946703271703,2.0,0.0,0.010268643888888889,False
trade_108,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:11.002690,1.1038082321742717,1.0998672803370104,2921.0,buy,-13.511520316640217,2.0,0.0,0.010391568611111112,False
trade_109,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:11.301658,0.1510212548604625,1.1001123781275035,2921.0,sell,-2774.295171063027,2.0,0.0,0.010395014166666668,False
trade_110,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:11.407298,0.14413870643384827,1.2997373006146795,2896.0,sell,-3348.6135287476877,2.0,0.0,0.010234148333333333,False
trade_111,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:11.589785,0.17608551309591083,1.1001228246933876,2866.0,sell,-2650.2909350383684,2.0,0.0,0.010513739999999999,False
trade_112,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:11.806590,0.14089534141246038,1.1001151892744443,2842.0,sell,-2728.102807623758,2.0,0.0,0.010535273055555556,False
trade_113,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:12.248007,0.17608551309591083,1.100101375033327,2817.0,sell,-2604.9526830777017,2.0,0.0,0.010696579444444444,False
trade_114,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:12.722780,0.08677585294543833,1.1001311862261076,2072.1037891348315,sell,-2101.777425830865,2.0,0.0,0.010789770277777777,False
trade_115,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:12.812976,0.10358110676297128,1.3001007042816517,2774.0,sell,-3321.1453635168195,2.0,0.0,0.010624614444444444,False
trade_116,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:12.890381,0.08677585294543833,1.1000889469601265,2744.0,sell,-2782.5311299763043,2.0,0.0,0.01083632611111111,False
trade_117,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:13.438638,0.10358110676297128,1.2998598901188643,2718.0,sell,-3253.485733161317,2.0,0.0,0.010798409444444445,False
trade_118,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:13.751442,0.04447140512714319,1.1001166431994844,2689.0,sell,-2840.630045176526,2.0,0.0,0.01111420027777778,False
trade_119,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:14.322938,0.04447140512714319,1.1001087959389426,2663.0,sell,-2813.162371731822,2.0,0.0,0.011272949166666666,False
trade_120,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:14.510852,1.1412052475865693,1.099875269738166,2637.0,buy,-110.98715158623953,2.0,0.0,0.011366058055555555,False
trade_121,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:15.082151,0.22656460555113286,1.1001129036763395,2548.53188563279,sell,-2228.265691412347,2.0,0.0,0.011254940833333333,False
trade_122,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:15.471938,0.6994043978575747,1.1001159105460305,2616.0,sell,-1050.2613171930004,2.0,0.0,0.011592115833333333,False
trade_123,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:15.837484,0.11318001827621982,1.1001235173874873,2607.0,sell,-2574.961702183074,2.0,0.0,0.011654965833333334,False
trade_124,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:16.057719,1.1281517446978881,1.2983753653754486,2583.0,buy,437.6876122101387,2.0,0.0,0.011795743333333332,True
trade_125,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:16.337341,0.11318001827621982,1.1001308921085284,2587.0,sell,-2555.2419106041825,2.0,0.0,0.011793815000000001,False
trade_126,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:16.980536,0.6994043978575747,1.1001057116433524,2140.8451120812824,sell,-859.8394490228303,2.0,0.0,0.012011170833333333,False
trade_127,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:17.246153,0.6994043978575747,1.099893401785128,423.1548879187176,buy,167.4688795696427,2.0,0.0,0.012084953333333332,True
trade_128,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:18.656629,0.08479959079980769,1.1001093191035094,2558.0,sell,-2599.1622850008694,2.0,0.0,0.012438061666666667,False
trade_129,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:20.311892,-0.004629363466140876,1.1001325430050777,2534.0,sell,-2801.466670998068,2.0,0.0,0.012707646666666668,False
trade_130,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:20.710408,1.1206169932145567,1.298492210997875,2509.0,buy,444.2889214183455,2.0,0.0,0.013088156944444445,True
trade_131,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:21.501743,0.20744991931239076,1.100117319535879,1042.381542286839,sell,-932.5000213941428,2.0,0.0,0.013267061666666668,False
trade_132,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:22.650309,0.20744991931239076,1.297927527522612,2504.0,sell,-2732.555930958394,2.0,0.0,0.013586107777777778,False
trade_133,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:23.041425,1.1179261885373342,1.0998627611976295,2479.0,buy,-46.77923637512789,2.0,0.0,0.013735661666666668,False
trade_134,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:23.981119,0.8222344600492701,1.100108044678133,2479.0,sell,-690.8486162949512,2.0,0.0,0.013955777222222222,False
trade_135,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:24.269832,1.113827862414541,1.0998925158481374,2473.0,buy,-36.462112058716116,2.0,0.0,0.014076885833333334,False
trade_136,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:24.808234,1.113827862414541,1.0998858632844226,2472.0,buy,-36.46462184965268,2.0,0.0,0.014226441944444444,False
trade_137,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:24.953323,0.0925366673338684,1.3000798279455477,2472.0,sell,-2987.0466930320713,2.0,0.0,0.013996933055555556,False
trade_138,EURUSD,2025-06-01 19:50:33.879607,2025-06-01 19:51:26.005770,0.039616588508792454,1.1001280141266314,2445.0,sell,-2594.950435635616,2.0,0.0,0.014479489722222221,False
trade_139,GBPUSD,2025-06-01 19:50:33.593043,2025-06-01 19:51:26.220632,1.113827862414541,1.0998841575575447,2421.0,buy,-35.7577094587882,2.0,0.0,0.014618774722222222,False
trade_140,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:26.524756,0.0925366673338684,1.1001222119652203,2421.0,sell,-2441.364603552503,2.0,0.0,0.014433442222222223,False
trade_141,USDCHF,2025-06-01 19:50:34.564364,2025-06-01 19:51:26.939446,0.0925366673338684,1.1001019499527303,2399.0,sell,-2419.1491130026498,2.0,0.0,0.014548633888888888,False
trade_142,USDJPY,2025-06-01 19:50:33.740321,2025-06-01 19:51:27.184056,0.49422373662706015,1.2985653520465823,2377.0,sell,-1913.9200198522042,2.0,0.0,0.014845481944444443,False
