trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,side,pnl,commission,slippage,duration_hours,is_winner
trade_31,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:15.896783,0.5391105624515763,1.2986074228613014,849.9951750327691,sell,-647.5686668008029,2.0,0.0,0.0021187744444444447,False
trade_32,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:16.028654,0.2183074415120425,1.3005890215867477,1998.0,sell,-2164.398596989261,2.0,0.0,0.002466399444444444,False
trade_33,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:16.215624,1.1002590685529074,1.1002406277751935,790.1060159412426,sell,-1.9854298305895672,2.0,0.0,0.0018757130555555556,False
trade_34,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:16.317416,1.2986823828248175,1.2986379473580476,1978.0,buy,-2.0878933532708817,2.0,0.0,0.0022356169444444443,False
trade_35,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:16.771738,1.2988617131719895,1.29801487060258,1978.0,buy,-3.675054602291948,2.0,0.0,0.0023618174999999997,False
trade_36,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:17.274031,1.2990496647403824,1.2985860108299374,1978.0,buy,-2.917107434860221,2.0,0.0,0.002501343333333333,False
trade_37,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:17.404462,0.7151179073999369,1.100703524966246,1978.0,sell,-764.6883515461595,2.0,0.0,0.0022059458333333333,False
trade_38,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:17.674902,0.1172405154838632,1.301040711886794,1971.0,sell,-2335.2701871101767,2.0,0.0,0.0029236905555555556,False
trade_39,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:18.197166,0.29675818547444266,1.1001944852992616,1950.0,sell,-1568.7007846583967,2.0,0.0,0.002426141388888889,False
trade_40,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:18.348447,1.2989711122993635,1.2987462159010685,1936.0,buy,-2.4353994270989787,2.0,0.0,0.002799792222222222,False
trade_41,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:18.425915,0.2044109901067849,1.3009336548329362,1936.0,sell,-2124.867878909829,2.0,0.0,0.003132305277777778,False
trade_42,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:18.549836,0.29675818547444266,1.1003101237735415,1916.0,sell,-1541.6055137810733,2.0,0.0,0.002524105277777778,False
trade_43,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:18.754528,1.2989711122993635,1.2984230102809105,1902.0,buy,-3.042490039097628,2.0,0.0,0.0029125925,False
trade_44,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:19.179575,1.2989711122993635,1.2982910724298902,1268.544441116711,buy,-2.8626607961580786,2.0,0.0,0.0030306611111111112,False
trade_45,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:19.886733,1.2984096943419148,1.2976753567077486,1902.0,buy,-3.3967101801840998,2.0,0.0,0.0032270938888888886,False
trade_46,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:20.013022,0.3172550277397007,1.1000434027036277,1902.0,sell,-1490.863489181389,2.0,0.0,0.0029305458333333334,False
trade_47,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:20.135183,0.08533470254301839,1.3010399582350645,1889.0,sell,-2298.467228002275,2.0,0.0,0.0036071019444444442,False
trade_48,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:20.322073,0.3172550277397007,1.1003284712856716,1868.0,sell,-1464.7811925438737,2.0,0.0,0.0030163933333333336,False
trade_49,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:20.990633,0.7723637943190801,1.099594819794992,1855.0,sell,-609.0135522578167,2.0,0.0,0.0032021044444444442,False
trade_50,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:21.161689,1.2984096943419148,1.2979433927422022,1849.0,buy,-2.8621916578686255,2.0,0.0,0.003581248333333333,False
trade_51,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:21.377679,0.216320659649941,1.3009398873735558,732.1371581981591,sell,-796.0900391126494,2.0,0.0,0.003952239722222223,False
trade_52,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:21.745390,0.665160218055394,1.0998766755306009,1842.0,sell,-802.747714669331,2.0,0.0,0.0034117591666666665,False
trade_53,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:21.903838,1.2984096943419148,1.2979839205273327,1492.812366627819,buy,-2.635600415794439,2.0,0.0,0.0037874008333333336,False
trade_54,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:22.058513,0.216320659649941,1.100100249738113,1834.0,sell,-1622.8517682217073,2.0,0.0,0.0041413602777777775,False
trade_55,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:22.271577,0.665160218055394,1.0995622653354806,556.6969174495807,sell,-243.83028065461122,2.0,0.0,0.003557922222222222,False
trade_56,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:22.443276,1.0995622653354806,1.0998265507324638,1263.3030825504193,buy,-1.666127443318063,2.0,0.0,0.003605616388888889,False
trade_57,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:23.152349,0.586091550714938,1.1004078636966923,1817.0,sell,-936.5127406878476,2.0,0.0,0.003802581111111111,False
trade_58,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:23.644458,0.586091550714938,1.0999642167149706,553.6969174495807,sell,-286.529711125816,2.0,0.0,0.003939278055555555,False
trade_59,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:23.954673,1.2976379613235132,1.2967100358873525,1806.0,buy,-3.675833337706251,2.0,0.0,0.004357077222222222,False
trade_60,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:24.241468,1.0999874677941193,1.0997772073747745,1806.0,buy,-2.3797303173367066,2.0,0.0,0.0041051141666666666,False
trade_61,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:24.484509,0.13804395483277054,1.2999988475571382,1806.0,sell,-2100.490536260208,2.0,0.0,0.004815248055555556,False
trade_62,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:24.647991,0.13804395483277054,1.3010554050789875,1787.0,sell,-2080.3014615899897,2.0,0.0,0.004860659722222222,False
trade_63,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:25.101567,1.100298971779568,1.100034649237025,1768.0,buy,-2.4673222552159153,2.0,0.0,0.004344030555555556,False
trade_64,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:25.428156,0.13804395483277054,1.3006665654285225,1768.0,sell,-2057.5167755332895,2.0,0.0,0.0050773722222222225,False
trade_65,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:25.723497,1.1005673881888953,1.1004138165025412,1749.0,buy,-2.2685968794333276,2.0,0.0,0.004516788888888889,False
trade_66,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:26.654004,0.05639081491333707,1.3016958605717905,1749.0,sell,-2180.0385248566354,2.0,0.0,0.0054178855555555554,False
trade_67,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:27.016127,1.2971852417323344,1.29652215100845,1730.0,buy,-3.1471469523201594,2.0,0.0,0.0052074811111111115,False
trade_68,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:27.708473,0.05639081491333707,1.3012166136279106,1730.0,sell,-2155.5486317762125,2.0,0.0,0.005710793611111111,False
trade_69,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:27.904116,1.2972075612520426,1.297116107919953,1710.0,buy,-2.156385197873401,2.0,0.0,0.0054541447222222214,False
trade_70,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:28.057286,0.05639081491333707,1.300851116532874,1710.0,sell,-2130.0271157694083,2.0,0.0,0.005807686111111111,False
trade_71,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:28.548961,0.05639081491333707,1.301233351348502,726.7438349570775,sell,-906.6816388465872,2.0,0.0,0.0059442625,False
trade_72,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:28.718795,1.2972665186390118,1.2962872443065936,1682.0,buy,-3.6471394271273763,2.0,0.0,0.0056804444444444446,False
trade_73,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:29.057286,1.301233351348502,1.3013442241203412,964.2561650429225,buy,-1.8930902462185588,2.0,0.0,0.006085463888888889,False
trade_74,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:29.603624,1.297222776770829,1.2967996698144675,1682.0,buy,-2.7116659006002237,2.0,0.0,0.0059262302777777776,False
trade_75,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:29.981361,0.5227915158273252,1.3013196088998777,1682.0,sell,-1311.4842525480333,2.0,0.0,0.00634215138888889,False
trade_76,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:30.547477,1.297009164024353,1.2963913241268739,1670.0,buy,-3.0317926287902823,2.0,0.0,0.006188411666666667,False
trade_77,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:30.808691,1.297009164024353,1.296815683601992,1670.0,buy,-2.3231123053430607,2.0,0.0,0.006260971111111111,False
trade_78,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:31.025961,1.1003028850677516,1.0997571418876813,1670.0,buy,-2.911391110717552,2.0,0.0,0.005989695555555555,False
trade_79,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:31.379779,1.297009164024353,1.2971567542370106,1670.0,buy,-1.753524344861919,2.0,0.0,0.006419606666666667,False
trade_80,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:31.829994,1.297133205851572,1.297255826456742,1670.0,buy,-1.7952235893663064,2.0,0.0,0.006544666388888888,False
trade_81,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:32.266356,0.7525818876752546,1.3009353976720543,1328.495367062207,sell,-730.485097543048,2.0,0.0,0.006976872222222222,False
trade_82,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:32.363941,0.7525818876752546,1.1001286393447864,1059.2484678948706,sell,-370.1383642277907,2.0,0.0,0.007003979166666666,False
trade_83,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:32.529992,1.297270817432698,1.297545891668352,1660.0,buy,-1.5433767688142046,2.0,0.0,0.006739110277777778,False
trade_84,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:32.842072,1.297270817432698,1.2970090120018496,1660.0,buy,-2.434597015208187,2.0,0.0,0.006825799166666666,False
trade_85,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:33.277650,1.100069155958411,1.0990662732760155,1660.0,buy,-3.6647852527766416,2.0,0.0,0.006615164722222222,False
trade_86,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:33.914465,1.154418606458167,1.3008471842997749,1660.0,buy,241.0714392170691,2.0,0.0,0.007434680277777778,True
trade_87,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:33.994708,1.154418606458167,1.3007845957244022,604.7515321051296,buy,86.51505625683872,2.0,0.0,0.00745697,True
trade_88,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:34.079188,1.2974472042447998,1.2966137454035334,1663.0,buy,-3.3860420530260216,2.0,0.0,0.0071694424999999996,False
trade_89,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:34.182821,1.100069155958411,1.1001137427953613,1663.0,buy,-1.9258520901516512,2.0,0.0,0.006866601111111112,False
trade_90,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:35.996941,1.1005107131577998,1.1002391842818129,1663.0,buy,-2.4515525207662394,2.0,0.0,0.0073705233333333335,False
trade_91,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:37.678565,1.1005107131577998,1.1006807727734065,981.3807223522917,buy,-1.8331067715929663,2.0,0.0,0.007837641111111111,False
trade_92,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:38.414743,1.1005107131577998,1.1010621937705822,681.6192776477083,sell,-2.375899816921475,2.0,0.0,0.008042134999999999,False
trade_93,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:38.808635,1.2974759162074243,1.2977024448940429,1663.0,buy,-1.6232827941533623,2.0,0.0,0.008483177777777778,False
trade_94,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:38.979844,1.2974759162074243,1.2976375436092922,1663.0,buy,-1.7312136306937325,2.0,0.0,0.008530735833333334,False
trade_95,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:39.132447,1.2974759162074243,1.2975393183685948,1663.0,buy,-1.8945622059734393,2.0,0.0,0.008573125555555556,False
trade_96,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:39.602569,0.289697751226458,1.300067632675666,1663.0,sell,-1682.2451128500327,2.0,0.0,0.009014709166666668,False
trade_97,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:39.772370,0.289697751226458,1.2999945157210322,1057.2484678948704,sell,-1070.1347063810333,2.0,0.0,0.009061876111111112,False
trade_98,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:39.962965,1.2976125827623248,1.297062111079532,1638.0,buy,-2.9016726164147286,2.0,0.0,0.008803825,False
trade_99,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:40.309584,1.032439439192733,1.299939469418597,1638.0,buy,436.1650495099654,2.0,0.0,0.009211102222222222,True
trade_100,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:40.877955,1.032439439192733,1.2999806221436712,590.7515321051296,buy,156.05036372948553,2.0,0.0,0.009368983055555556,True
trade_101,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:41.028649,1.1006263413602637,1.1010051985903868,1643.0,buy,-1.3775375709077509,2.0,0.0,0.00876822,False
trade_102,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:41.162039,1.2999806221436712,1.2999959594536543,1051.2484678948704,sell,-2.0161233236214198,2.0,0.0,0.009447895277777778,False
trade_103,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:41.778558,1.248610093124408,1.0998834258653012,1643.0,buy,-246.35791430671242,2.0,0.0,0.00930815638888889,False
trade_104,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:41.945498,1.248610093124408,1.2981593484127367,1641.0,buy,79.3103279281475,2.0,0.0,0.00935452861111111,True
trade_105,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:42.224791,1.2999806221436712,1.2996277570943358,591.7515321051296,buy,-2.208808433570578,2.0,0.0,0.009743104166666667,False
trade_106,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:42.376559,1.1007172827049878,1.1012682119278605,1642.0,buy,-1.0953742160430298,2.0,0.0,0.009142639444444444,False
trade_107,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:42.675320,1.1007645084739937,1.1009186952581642,1642.0,buy,-1.7468253003919365,2.0,0.0,0.009225628611111111,False
trade_108,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:42.782848,1.248610093124408,1.2975417409578738,1642.0,buy,78.34576574255088,2.0,0.0,0.009587125833333333,True
trade_109,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:42.932977,1.1007645084739937,1.1009820919017215,1643.0,buy,-1.6425104282431937,2.0,0.0,0.0092972,False
trade_110,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:43.018642,1.1007645084739937,1.1008753972705245,1642.0,buy,-1.8179205960963074,2.0,0.0,0.009320995833333333,False
trade_111,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:43.125418,1.1007645084739937,1.1009444786028348,1000.3807223522917,buy,-1.819961352508016,2.0,0.0,0.009350655833333332,False
trade_112,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:43.276829,1.2996277570943358,1.2998235562996105,1050.2484678948704,sell,-2.2056378153548852,2.0,0.0,0.010035336944444443,False
trade_113,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:43.378006,1.1007645084739937,1.1012297033619016,641.6192776477083,sell,-2.298478007944919,2.0,0.0,0.009420819166666667,False
trade_114,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:43.532414,1.1012297033619016,1.1015498237626107,973.4368971528659,buy,-1.6883829904184442,2.0,0.0,0.009463710277777777,False
trade_115,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:43.645614,1.1012297033619016,1.1001273275363215,668.5631028471341,sell,-1.2629921975464646,2.0,0.0,0.009495154722222223,False
trade_116,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:43.743969,1.1001273275363215,1.0998948633925585,973.4368971528659,buy,-2.226289174803942,2.0,0.0,0.009522475555555555,False
trade_117,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:43.898456,1.1001273275363215,1.1015977589572195,668.5631028471341,sell,-2.983076193279472,2.0,0.0,0.00956538861111111,False
trade_118,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:44.191901,1.2737504922195442,1.2987062113501673,1642.0,buy,38.97729081248315,2.0,0.0,0.009978529444444445,True
trade_119,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:44.426633,1.2866386581675782,1.2987046489590237,1643.0,buy,17.824422870345032,2.0,0.0,0.010043732777777778,True
trade_120,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:44.499414,1.2866386581675782,1.2986494575577445,1633.7407881135496,buy,17.622532861564128,2.0,0.0,0.010063949722222222,True
trade_121,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:44.719041,1.2999117685512211,1.299560137260899,1643.0,buy,-2.577730209999423,2.0,0.0,0.01043595138888889,False
trade_122,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:44.837975,1.2999117685512211,1.2994969330540398,591.7515321051296,buy,-2.245479541028659,2.0,0.0,0.01046898861111111,False
trade_123,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:45.011655,1.2843709189191528,1.2992580674735665,1643.0,sell,-26.4595850749018,2.0,0.0,0.010206238888888889,False
trade_124,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:45.310308,1.2994969330540398,1.3000191132866508,1051.2484678948704,sell,-2.5489411694972683,2.0,0.0,0.010600192222222221,False
trade_125,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:45.443379,1.1021491157261685,1.1020928304955935,1643.0,buy,-2.092476633834713,2.0,0.0,0.00999453388888889,False
trade_126,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:45.546398,1.2994969330540398,1.2993771389190423,591.7515321051296,buy,-2.0708883629219907,2.0,0.0,0.010665772777777778,False
trade_127,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:45.628854,1.2993771389190423,1.2996200319063167,1051.2484678948704,sell,-2.255340880734646,2.0,0.0,0.010688677222222222,False
trade_128,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:46.897625,1.2993771389190423,1.299860224083988,591.7515321051296,buy,-1.7141336135060792,2.0,0.0,0.011041113611111111,False
trade_129,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:47.031212,0.4299752101395158,1.298850377559461,1643.0,sell,-1429.56190007097,2.0,0.0,0.010767226944444444,False
trade_130,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:47.143568,1.299860224083988,1.2997883023318417,1051.2484678948704,sell,-1.9243923682478665,2.0,0.0,0.011109431111111111,False
trade_131,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:47.255656,1.299860224083988,1.2996755142005227,578.7515321051296,buy,-2.106901128050506,2.0,0.0,0.011140566666666667,False
trade_132,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:47.347491,1.2996755142005227,1.2994893063080777,1051.2484678948704,sell,-1.804249238357202,2.0,0.0,0.01116607638888889,False
trade_133,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:47.460753,1.2996755142005227,1.2994506238730934,578.7515321051296,buy,-2.130155621555354,2.0,0.0,0.011197538055555557,False
trade_134,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:48.647228,1.1021491157261685,1.102018725208042,973.4368971528656,buy,-2.126926941383182,2.0,0.0,0.010884491944444444,False
trade_135,EURUSD,2025-06-01 19:39:09.463057,2025-06-01 19:39:48.782104,1.1021491157261685,1.1022820899978438,656.5631028471344,sell,-2.08730600041001,2.0,0.0,0.0109219575,False
trade_136,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:48.922531,1.2994506238730934,1.2994888052862705,1051.2484678948704,sell,-2.0401381521045185,2.0,0.0,0.0116035875,False
trade_137,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:49.163799,1.2994506238730934,1.2991544655581655,578.7515321051296,buy,-2.1714020785102,2.0,0.0,0.01167060638888889,False
trade_138,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:49.291799,1.2991544655581655,1.2996443157523658,1051.2484678948704,sell,-2.514954266151108,2.0,0.0,0.011706161944444446,False
trade_139,GBPUSD,2025-06-01 19:39:07.149616,2025-06-01 19:39:49.464774,1.2991544655581655,1.2993472143202982,577.7515321051296,buy,-1.8886391073664592,2.0,0.0,0.011754210555555554,False
trade_140,USDJPY,2025-06-01 19:39:08.269195,2025-06-01 19:39:49.578189,0.21612264349639068,1.298244541217493,1629.0,sell,-1764.7765713876756,2.0,0.0,0.011474720555555555,False
